path,clicks,impressions,ctr,position
"/schools/mei-academy-of-cosmetology-brownsville-b55f7b6c",0,107,0.00,7.1
"/stores/beauty-supply-houston-77098-2179eadf",0,107,0.00,13.0
"/stores/beautyempire-supercenter-humble-fcaeecf1",0,107,0.00,5.5
"/salons/susan-s-salon-spa-houston-0df38785",1,106,0.94,8.2
"/salons/ali-s-beauty-barber-salon-houston-50f7a03a",0,106,0.00,9.0
"/salons/grace-glam-hair-braiding-houston-17556bed",0,106,0.00,4.9
"/salons/karla-s-beauty-salon-houston-bdb99ab4",0,106,0.00,8.0
"/salons/r-valentino-hair-salon-houston-413b5e10",0,106,0.00,8.1
"/salons/the-palace-beauty-salon-houston-30c6b613",0,106,0.00,9.2
"/stores/cc-beauty-supply-2-houston-77044-18439e92",0,106,0.00,10.3
"/barbers/kbg-barbershop-tx-1671bf19",1,105,0.95,6.8
"/salons/cleopatra-s-salon-de-belleza-houston-e0a3d37f",1,105,0.95,6.5
"/salons/d-d-hair-salon-houston-ea47ad33",1,105,0.95,11.5
"/insights/texas-barber-cosmetology-license-requirements",0,105,0.00,23.1
"/salons/the-indigo-hair-studio-houston-0075fa20",0,105,0.00,10.4
"/salons/the-standard-hair-company-spring-ba9607ff",0,105,0.00,6.8
"/schools/coastal-bend-college-pleasanton-pleasanton-f4ccf06c",0,105,0.00,9.9
"/stores/fine-beauty-supply-pearland-tx-houston-77075-673f65e8",1,104,0.96,8.5
"/salons/beyond-fringe-a-salon-powered-by-goldwell-conroe-0eaed5a9",0,104,0.00,4.8
"/salons/d-l-beauty-salon-houston-ff9d1c7b",0,104,0.00,5.0
"/salons/hair-by-donna-houston-ff15daa8",0,104,0.00,9.2
"/schools/sloan-beauty-school-llc-mission-5dfe338a",0,104,0.00,8.0
"/schools/rm-barber-cosmetology-school-llc-lockhart-138ed7be",8,103,7.77,4.4
"/texas-cosmetology-practical-exam-kit-list",4,103,3.88,7.2
"/shop/quality-reflection-studio-denton-c1607ecd",1,103,0.97,6.5
"/salons/global-salon-houston-03e3f94e",0,103,0.00,6.2
"/salons/new-look-hair-beauty-salon-houston-e75328d7",0,103,0.00,8.9
"/barber-booth-rent-houston",1,102,0.98,13.1
"/barbers/royce-barbershop-tx-1c25bc1e",1,102,0.98,8.3
"/salons/hair-etc-by-bobo-houston-17f9a818",0,102,0.00,2.9
"/salons/salon-express-houston-38cda873",0,102,0.00,10.0
"/salons/sky-hair-salon-houston-e5e71132",0,102,0.00,9.7
"/salons/vidal-s-hair-salon-houston-8dd8e3e6",0,102,0.00,8.7
"/schools/mod-and-black-academy-llc-odessa-85c01c07",0,102,0.00,6.5
"/stores/beauty-supply-houston-77023-2df25208",0,102,0.00,15.9
"/stores/uptown-beauty-supply-7-houston-77065-b3d71a40",0,102,0.00,6.7
"/salons/d-h-w-experience-houston-8b2cb4bc",0,101,0.00,8.9
"/salons/yani-s-hair-salon-barber-houston-e3ae60b6",0,101,0.00,6.7
"/stores/a1-beauty-supply-houston-77085-89e03679",0,101,0.00,9.0
"/salons/bombay-salon-and-spa-irving-a33c1a2d",1,100,1.00,6.6
"/salons/my-hair-design-houston-05634774",1,100,1.00,5.7
"/barbers/benja-barber-shop-tx-bac61cf6",0,100,0.00,8.3
"/salons/aisha-s-salon-spa-houston-5b4b97a5",0,100,0.00,7.9
"/salons/ella-and-oak-salon-houston-62d7fda4",0,100,0.00,8.6
"/salons/vintage-park-salon-houston-c4d4c959",0,100,0.00,12.8
"/stores/white-fox-beauty-supply-houston-77047-2ea06fd1",0,100,0.00,9.2
"/salons/salons-by-jc-webster-luxury-hair-beauty-wellness-salon-suites-in-webster-tx-houston-35b63acb",1,99,1.01,8.8
"/salons/bella-imagen-houston-406d5a09",0,99,0.00,7.1
"/salons/carlos-rodriguez-hair-salon-houston-91889f2c",0,99,0.00,7.2
"/salons/nixon-hair-salon-houston-df9da0df",0,99,0.00,8.1
"/salons/salon-avenue-league-city-530a8ab6",0,99,0.00,5.4
"/salons/tune-up-the-manly-salon-baytown-137e87e5",0,99,0.00,7.3
"/schools/nuvani-institute-del-rio-del-rio-2653ee2d",0,99,0.00,9.2
"/schools/the-strand-institute-of-beauty-esthetics-corpus-christi-d82ac6c7",0,99,0.00,7.9
"/stores/supreme-beauty-supply-houston-77093-11d1015f",0,99,0.00,11.3
"/salons/babydolls-beauty-salon-houston-973b5ff7",0,98,0.00,7.2
"/salons/divine-beauty-bar-salon-houston-786c9d21",0,98,0.00,10.0
"/salons/louis-hair-salon-houston-e83962a5",0,98,0.00,5.4
"/salons/touch-of-heaven-beauty-spa-houston-c371e5c6",0,98,0.00,8.2
"/schools/hair-expressions-barber-school-llc-corpus-christi-24ee5aec",0,98,0.00,10.3
"/schools/one-le-chic-beauty-academy-houston-acc0d683",0,98,0.00,8.5
"/stores/hair-world-beauty-supply-league-city-a2760798",1,97,1.03,5.6
"/salons/allure-beauty-salon-houston-38790e7f",0,97,0.00,9.3
"/salons/jc-beauty-salon-co-houston-8a079418",0,97,0.00,7.3
"/salons/mely-s-hair-salon-and-barbershop-houston-dad62062",0,97,0.00,7.2
"/salons/party-girl-beauty-bar-houston-294dfa0e",0,97,0.00,6.8
"/salons/revive-salon-and-spa-houston-e0e3c697",0,97,0.00,18.7
"/salons/supercuts-houston-13857430",0,97,0.00,10.1
"/stores/pearland-beauty-houston-77047-24d5ae2f",0,97,0.00,6.3
"/stores/beauty-empire-30-humble-bcc3455d",3,96,3.13,5.5
"/salons/lizbetee-african-hairbraiding-and-beauty-house-houston-houston-27138628",1,96,1.04,3.6
"/salons/andrea-beauty-salon-houston-e1dda349",0,96,0.00,7.2
"/salons/princess-nail-lash-spa-mckinney-mckinney-4e7c22e5",0,96,0.00,8.8
"/salons/simply-irresistible-hair-salon-houston-9a1e55ad",0,96,0.00,3.3
"/salons/today-s-styles-hair-salon-houston-5f898238",0,96,0.00,7.2
"/schools/abesfades-barber-academy-mount-pleasant-949be3c2",0,96,0.00,6.3
"/stores/ulta-beauty-houston-77007-650ef3d0",0,96,0.00,12.4
"/barbers/cj-da-barber-dallas-75227-1b327cd1",1,95,1.05,6.7
"/schools/beauty-models-school-arlington-e75668c8",1,95,1.05,5.8
"/salons/bnails-amarillo-voted-best-nail-salon-amarillo-tx-amarillo-ef793ce4",0,95,0.00,9.3
"/salons/m-s-salon-houston-53bc6a1d",0,95,0.00,7.9
"/salons/mai-hair-design-houston-cf84b0f1",0,95,0.00,6.7
"/salons/the-royal-beauty-salon-houston-2139f68a",0,95,0.00,9.2
"/schools/clio-professionals-beauty-school-houston-acab1d9b",0,95,0.00,4.4
"/schools/you-me-beauty-school-carrollton-a4e0c183",0,95,0.00,8.9
"/stores/atlanta-barber-beauty-supply-houston-77096-d68754fa",0,95,0.00,10.7
"/stores/ella-beauty-supply-houston-77090-f28c61c4",0,95,0.00,4.5
"/stores/my-supply-guy-houston-77088-6232057d",0,95,0.00,8.3
"/stores/uptown-beauty-supply-9-houston-77070-91503526",0,95,0.00,11.5
"/salons/studio-hair-2000-1-houston-9a374cee",1,94,1.06,10.2
"/schools/texas-fadez-barber-college-duncanville-c5c07247",1,94,1.06,8.6
"/salons/cost-cutters-houston-abfcdda6",0,94,0.00,9.1
"/salons/hairbysheleen-l-l-c-black-hair-salon-in-houston-houston-90bcdca5",0,94,0.00,7.0
"/salons/k-renee-salon-spas-and-studios-houston-6f56c6c9",0,94,0.00,8.0
"/salons/mia-bella-studios-houston-5a90a4b1",0,94,0.00,8.9
"/salons/milk-honey-river-oaks-houston-6b14aa52",0,94,0.00,17.4
"/salons/supercuts-houston-e29abadb",0,94,0.00,12.8
"/schools/bonjour-beauty-university-mesquite-14c5ad6e",0,94,0.00,6.4
"/schools/colour-beauty-school-houston-bd9ab3b1",0,94,0.00,8.1
"/salons/salon-123-houston-4b536140",1,93,1.08,8.2
"/stores/ulta-beauty-houston-77059-38305a5c",1,93,1.08,8.6
"/salons/lina-s-beauty-salon-houston-12927ea6",0,93,0.00,7.0
"/salons/mina-s-hair-studio-houston-0049f00c",0,93,0.00,9.1
"/salons/rose-s-salon-houston-e464ff4b",0,93,0.00,8.0
"/stores/divine-beauty-market-houston-77069-fbc1d054",0,93,0.00,8.4
"/stores/coco-bella-hair-beauty-n-1-missouri-city-f99033e1",1,92,1.09,6.3
"/salons/bijou-s-braiding-houston-a6221249",0,92,0.00,7.2
"/salons/nelly-s-beauty-salon-houston-18f6028a",0,92,0.00,8.3
"/salons/royal-hair-center-houston-9bb11932",0,92,0.00,7.2
"/schools/lash-boss-university-austin-3216ca01",0,92,0.00,7.7
"/schools/legacy-beauty-academy-tomball-ee2c9843",0,92,0.00,9.3
"/schools/united-beauty-college-carrollton-a7782570",0,92,0.00,9.5
"/",1,91,1.10,15.3
"/stores/a-f-beauty-supply-houston-77090-d839721a",1,91,1.10,6.5
"/barbers/kevcutta-barbershop-tx-878096d6",0,91,0.00,9.3
"/salons/b-nail-bar-sherman-fd9e5620",0,91,0.00,6.9
"/salons/e-j-hair-salon-houston-bc0466aa",0,91,0.00,9.1
"/salons/expert-hair-salon-houston-78294ecf",0,91,0.00,11.6
"/salons/janeth-s-beauty-nail-salon-houston-7b5e5b1f",0,91,0.00,8.2
"/salons/sv-beauty-salon-suites-houston-9c4dcd56",0,91,0.00,7.6
"/salons/v-v-salon-houston-2fdb0930",0,91,0.00,9.1
"/schools/ivy-beauty-institute-frisco-9e224db4",0,91,0.00,9.3
"/shop/walker-s-barbershop-tyler-45c643a3",0,91,0.00,7.2
"/salons/3930-ego-salon-houston-cf4285e7",0,90,0.00,7.5
"/salons/elegant-salon-spa-houston-6c24e7d2",0,90,0.00,9.8
"/salons/encanto-beauty-studio-houston-6619f565",0,90,0.00,8.9
"/salons/graciela-s-beauty-salon-houston-f8f06500",0,90,0.00,5.1
"/salons/long-s-hair-studio-houston-f159667e",0,90,0.00,16.7
"/salons/platinum-nail-bar-mckinney-mckinney-31c3b362",0,90,0.00,6.3
"/schools/bloom-beauty-academy-llc-weatherford-37b6f39b",0,90,0.00,8.5
"/stores/1-nails-supply-45-south-houston-77089-bffa3c4a",0,90,0.00,6.4
"/salons/amazing-hair-studio-llc-houston-55729744",1,89,1.12,7.3
"/salons/genesis-family-beauty-salon-houston-5a395795",0,89,0.00,6.6
"/salons/lot-8-salon-houston-c4d5fb98",0,89,0.00,5.7
"/salons/miracle-hair-houston-9e33cc38",0,89,0.00,8.1
"/salons/mofan-salon-houston-5acda4f2",0,89,0.00,7.2
"/schools/clarendon-college-amarillo-center-amarillo-4e5fbc81",0,89,0.00,8.8
"/stores/aggieland-barber-beauty-supply-houston-77098-2b0a43e9",0,89,0.00,9.6
"/stores/impulse-beauty-supply-houston-77099-68d58931",0,89,0.00,9.5
"/schools/vogue-college-of-cosmetology-mcallen-32e755fd",1,88,1.14,11.6
"/salons/patty-olivera-hair-salon-spa-houston-6c8d3117",0,88,0.00,4.8
"/salons/polo-s-hair-salon-spa-houston-7fc06d64",0,88,0.00,7.8
"/stores/estheri-s-beauty-supply-houston-77034-181a6924",0,88,0.00,6.8
"/salons/ari-s-beauty-salon-houston-a31b5d3d",0,87,0.00,9.0
"/salons/crespo-rey-hair-salon-houston-ed5b7300",0,87,0.00,8.2
"/salons/experience-hair-salon-houston-7a10f4ee",0,87,0.00,16.8
"/salons/lm-nails-studio-spa-houston-200c1eec",0,87,0.00,5.3
"/salons/the-look-salon-houston-houston-3b1cb8d7",0,87,0.00,11.0
"/salons/vida-beauty-studio-houston-4b7dce8a",0,87,0.00,14.4
"/schools/behind-the-chair-institute-houston-db5f1c0f",0,87,0.00,8.2
"/schools/epic-barber-college-houston-77ef6ce8",0,87,0.00,8.6
"/schools/ranger-college-of-cosmetology-early-173a5830",0,87,0.00,8.1
"/schools/jays-barber-styling-llc-college-mckinney-9b96eec1",3,86,3.49,4.9
"/salons/iris-beauty-salon-houston-cedfd496",1,86,1.16,10.7
"/stores/kings-beauty-supply-mart-austin-cc693444",1,86,1.16,4.4
"/salons/901-salon-boutique-houston-912ae85f",0,86,0.00,5.6
"/salons/aba-salons-houston-5be413fc",0,86,0.00,5.2
"/salons/cost-cutters-houston-eddc4915",0,86,0.00,9.1
"/salons/kalumo-salon-pasadena-a84616ed",0,86,0.00,5.7
"/salons/la-belleza-hair-salon-houston-473ee26b",0,86,0.00,11.2
"/stores/sally-beauty-houston-77059-52678cbf",0,86,0.00,11.3
"/stores/the-lash-supply-almeda-genoa-tx-houston-77089-bc3f802e",0,86,0.00,8.1
"/stores/vip-wigs-houston-77073-ed01f7fd",0,86,0.00,6.6
"/salons/amber-salon-and-spa-houston-594c7e9e",1,85,1.18,5.3
"/salons/hair-salon-irma-x-c-houston-572ad3de",1,85,1.18,8.7
"/salons/j-a-m-beauty-bar-houston-a01da7ef",1,85,1.18,9.1
"/schools/deluxe-barber-college-austin-6098eece",1,85,1.18,8.2
"/schools/the-premium-barber-academy-irving-84520bd2",1,85,1.18,8.0
"/salons/adora-houston-8a9476d5",0,85,0.00,6.3
"/salons/deity-style-studios-houston-00391850",0,85,0.00,7.2
"/salons/karen-s-beauty-style-houston-a070439e",0,85,0.00,8.5
"/salons/rock-n-headz-locs-and-more-houston-3a6afbe6",0,85,0.00,3.9
"/salons/shag-salon-austin-08d2e1e0",0,85,0.00,8.0
"/salons/visible-changes-inside-willowbrook-mall-houston-e1edc25f",0,85,0.00,15.4
"/stores/290-barber-supply-houston-77099-49501b5c",0,85,0.00,8.9
"/salons/alex-hair-houston-houston-d507c835",0,84,0.00,10.0
"/salons/coma-salon-houston-e33d4f5c",0,84,0.00,9.5
"/salons/cosa-bella-salon-houston-d0b8fc42",0,84,0.00,7.0
"/salons/erika-s-hair-salon-houston-4ae74469",0,84,0.00,8.9
"/salons/kathy-s-beauty-salon-houston-0d41ce5e",0,84,0.00,6.9
"/salons/my-salon-suite-houston-3ec66a91",0,84,0.00,21.2
"/schools/milan-institute-of-cosmetology-el-paso-e7d40fa8",0,84,0.00,10.6
"/schools/most-high-barber-college-san-antonio-8d0e54e7",0,84,0.00,7.3
"/schools/ucas-univ-of-cosmetology-arts-sciences-brownsville-11a99f14",0,84,0.00,11.5
"/stores/luxe-s-beauty-supply-houston-77099-ae3eba79",0,84,0.00,13.7
"/texas/houston/insights/market-analysis/the-argyle-league",0,84,0.00,9.1
"/salons/irma-s-cuts-houston-798b8de6",4,83,4.82,8.5
"/salons/emilia-s-beauty-salon-houston-d3a256c4",1,83,1.20,8.7
"/salons/sal-n-de-belleza-sol-houston-b778d0d6",1,83,1.20,7.8
"/salons/supercuts-houston-17652d82",1,83,1.20,10.3
"/salons/hair-by-tina-houston-e4a0f35c",0,83,0.00,8.2
"/salons/lily-beauty-salon-houston-761a24a9",0,83,0.00,8.4
"/salons/milano-nail-spa-galleria-houston-d8352f27",0,83,0.00,9.5
"/salons/parlour-in-the-woods-the-woodlands-a60be93e",0,83,0.00,7.5
"/salons/sophie-s-a-salon-houston-633fbed8",0,83,0.00,10.0
"/salons/sora-braiding-houston-ecf26d4d",0,83,0.00,6.5
"/stores/beauty-shop-bellaire-houston-77096-a1c1209d",0,83,0.00,18.3
"/stores/brazilian-beauty-supply-houston-77079-db60f95b",0,83,0.00,3.8
"/stores/cj-beauty-wigs-hair-sherman-817e47b2",0,83,0.00,5.9
"/barbers/blessed-by-jesus-barbershop-dallas-75080-8c565915",0,82,0.00,7.5
"/salons/alondra-s-beauty-salon-houston-29e8c184",0,82,0.00,8.4
"/salons/dolls-n-guys-hair-salon-sugar-land-c00e1e08",0,82,0.00,8.1
"/salons/e-hair-salon-houston-e0eb5026",0,82,0.00,6.6
"/salons/embody-salon-houston-eb91d5b0",0,82,0.00,9.4
"/salons/erika-s-hair-studio-houston-de1223f4",0,82,0.00,8.5
"/salons/nena-s-beauty-salon-houston-fa0fb960",0,82,0.00,9.8
"/salons/neo-dubois-hair-salon-houston-31554e13",0,82,0.00,7.9
"/salons/revive-salon-and-spa-in-oak-forest-houston-4be2f37d",0,82,0.00,12.6
"/salons/salon-vive-houston-29462f44",0,82,0.00,12.6
"/salons/supercuts-houston-a63ab983",0,82,0.00,14.5
"/stores/che-s-barbers-houston-77007-4e325837",0,82,0.00,6.9
"/stores/mua-supply-houston-77070-f4493bc0",0,82,0.00,6.1
"/stores/samantha-kay-s-beauty-supply-fort-worth-0f5b71f1",0,82,0.00,6.0
"/salons/dazzles-hair-studio-houston-6c7b96b8",1,81,1.23,5.7
"/salons/hair-by-four-salon-houston-af817968",1,81,1.23,10.0
"/stores/beauty-empire-houston-77084-414f183e",1,81,1.23,6.1
"/stores/supreme-beauty-houston-77047-6b1f6e98",1,81,1.23,17.3
"/salons/elida-s-hair-nails-houston-14b77927",0,81,0.00,6.7
"/salons/flowe-studio-hair-extensions-balayage-houston-fd16e19e",0,81,0.00,7.2
"/salons/helen-hair-nail-salon-houston-abf8da02",0,81,0.00,8.8
"/salons/kaizen-hair-studio-houston-9fd4e119",0,81,0.00,8.0
"/salons/salon-manali-houston-f07c099e",0,81,0.00,8.1
"/salons/salontrose-htx-houston-8080434d",0,81,0.00,8.0
"/schools/b-l-cosmetology-school-houston-9bc19b08",0,81,0.00,9.1
"/schools/baytown-beauty-barber-college-baytown-35f36faa",0,81,0.00,9.9
"/stores/beauty-empire-plus-on-59-houston-77074-12e26241",0,81,0.00,6.8
"/salons/juanita-s-isa-iris-hair-salon-1-houston-2ae58a53",1,80,1.25,7.4
"/salons/aracely-s-salon-houston-b7938916",0,80,0.00,6.3
"/salons/arena-salon-ii-houston-bf1b81e9",0,80,0.00,7.7
"/salons/divino-s-hair-salon-houston-42e9d787",0,80,0.00,8.3
"/salons/eric-perez-salon-houston-dd1d1b9a",0,80,0.00,8.6
"/salons/glamour-beauty-hair-nails-houston-946fe51d",0,80,0.00,16.2
"/salons/my-salon-suite-houston-af4e1dd3",0,80,0.00,8.5
"/salons/urban-hair-creation-s-beauty-salon-houston-9e459ef8",0,80,0.00,6.5
"/shop/903cutz-barbershop-tyler-aeca7f07",0,80,0.00,9.5
"/shop/boardroom-salon-for-men-katy-katy-cd260898",0,80,0.00,9.6
"/stores/beauty-empire-plus-on-westheimer-houston-77077-6bf32b9b",0,80,0.00,6.9
"/stores/muse-beauty-supply-houston-77081-f27cb39e",0,80,0.00,8.1
"/stores/uptown-beauty-supply-11-houston-77088-6257be9e",0,80,0.00,16.0
"/schools/lamar-state-college-port-arthur-port-arthur-54b91944",2,79,2.53,8.9
"/salons/claudia-hair-salon-houston-f942c03a",1,79,1.27,9.1
"/salons/pro-hair-lounge-houston-2b8052b7",1,79,1.27,11.6
"/salons/coco-beauty-salon-houston-257e435d",0,79,0.00,7.1
"/salons/hello-beautiful-signature-salon-by-elisa-missouri-city-0dc4736e",0,79,0.00,6.6
"/salons/mane-and-tailored-salon-houston-0090e59e",0,79,0.00,5.7
"/salons/simply-beauty-hairsalon-houston-9b2ce545",0,79,0.00,8.3
"/salons/supercuts-houston-1f9f43ed",0,79,0.00,8.2
"/stores/c-r-fashion-beauty-supply-houston-77085-a780472c",0,79,0.00,6.9
"/stores/lemmon-beauty-supply-and-wigs-dallas-49baf3e4",0,79,0.00,4.7
"/salons/maribel-s-great-cuts-houston-def7185f",1,78,1.28,5.4
"/barbers/hollywood-cuts-tx-263096a8",0,78,0.00,9.0
"/salons/a-vibe-called-hair-houston-walk-in-hair-salon-offering-extensions-silk-press-houston-4c68f578",0,78,0.00,4.8
"/salons/adrian-s-hair-design-houston-4b1f1b44",0,78,0.00,12.3
"/salons/andy-hair-salon-houston-69e98ff7",0,78,0.00,6.7
"/salons/sn-beauty-salon-houston-d50de296",0,78,0.00,4.8
"/salons/styles-by-torres-level-it-up-hair-studio-houston-89c6ad88",0,78,0.00,6.8
"/salons/veronica-s-salon-houston-7da44ad2",0,78,0.00,8.9
"/salons/volume-salon-houston-f5df1a15",0,78,0.00,5.4
"/schools/sol-barber-styling-academy-dallas-570e1037",0,78,0.00,7.9
"/stores/beauty-empire-21-houston-77075-015f76ab",0,78,0.00,9.8
"/salons/salon-picasso-studios-houston-ef6aa36d",2,77,2.60,5.9
"/stores/crown-craft-beauty-supply-houston-77070-9496c587",2,77,2.60,11.8
"/salons/mirha-threading-salon-houston-d83fd67f",1,77,1.30,6.1
"/salons/d-t-beauty-salon-houston-4af981cc",0,77,0.00,6.9
"/salons/irene-s-hair-salon-houston-d5bf57f4",0,77,0.00,7.8
"/salons/new-city-blonde-salon-austin-56b33769",0,77,0.00,6.9
"/salons/tru-salon-dallas-aa81b9a4",0,77,0.00,7.1
"/salons/v-salon-houston-d6e549ec",0,77,0.00,8.6
"/schools/brighton-barber-institute-fort-worth-9639dabb",0,77,0.00,8.1
"/schools/glam-beauty-academy-llc-midland-29c93f78",0,77,0.00,11.6
"/schools/mike-s-barber-school-llc-edinburg-87a24662",0,77,0.00,8.6
"/schools/s-j-barber-beauty-academy-seagoville-6b61cf49",0,77,0.00,6.9
"/schools/ys-academy-cosmetology-spa-llc-mcallen-29c56023",0,77,0.00,9.7
"/salons/anna-hair-salon-sugar-land-50aa6cfd",1,76,1.32,4.9
"/schools/bgm-science-of-beauty-and-business-llc-garland-ec8589bb",1,76,1.32,7.7
"/salons/hair-by-cindy-houston-afe84dfc",0,76,0.00,7.0
"/salons/hair-salon-lupita-houston-11c86279",0,76,0.00,5.9
"/salons/les-scissors-sugar-land-f0d5a9cf",0,76,0.00,6.9
"/salons/shine-beauty-salon-houston-d5738f55",0,76,0.00,13.2
"/salons/the-parlour-salon-houston-18bd7836",0,76,0.00,12.7
"/schools/5-star-barber-academy-seagoville-7e7a5047",0,76,0.00,6.4
"/schools/dooney-s-barber-beauty-academy-dallas-c7bbd7c7",0,76,0.00,9.1
"/stores/beauty-empire-houston-77021-2f764620",0,76,0.00,24.5
"/stores/bossette-hair-houston-77057-bdd1ec57",0,76,0.00,3.4
"/stores/elegant-beauty-supply-houston-77083-712dd319",0,76,0.00,19.2
"/stores/m-m-beauty-outlet-houston-77075-a113615a",0,76,0.00,14.0
"/stores/y2-beauty-mart-houston-77053-1a11477a",0,76,0.00,4.1
"/salons/look-360-hair-studio-houston-79a52da3",1,75,1.33,10.2
"/stores/cc-beauty-supply-2-humble-c45bf1cf",1,75,1.33,6.3
"/salons/b-o-s-s-barber-beauty-headquarters-4-houston-71bd28f9",0,75,0.00,5.6
"/salons/latinos-hair-salon-houston-83fe2818",0,75,0.00,7.6
"/salons/mt-salon-houston-059a1a14",0,75,0.00,7.7
"/salons/reflech-beaute-beauty-salon-houston-aa0405ee",0,75,0.00,6.9
"/salons/rumoured-salon-frisco-fc2d1537",0,75,0.00,5.9
"/salons/studio-trends-salon-houston-52124b4b",0,75,0.00,8.7
"/schools/abilene-barber-academy-abilene-5115e199",0,75,0.00,7.7
"/schools/cultural-technical-institute-llc-cti-el-paso-4acde421",0,75,0.00,9.6
"/schools/west-texas-barber-academy-lubbock-9e105114",0,75,0.00,8.4
"/stores/blessed-beauty-supply-african-clothing-houston-77083-5f0972ed",0,75,0.00,7.5
"/schools/torito-liza-beauty-academy-houston-996ca42e",4,74,5.41,4.5
"/salons/carmen-s-beauty-salon-houston-3c15c338",1,74,1.35,12.9
"/stores/beauty-queen-hair-beauty-supply-houston-77090-7ff2442c",1,74,1.35,5.7
"/barbers/2blendz-barbershop-deer-park-tx-21362bcd",0,74,0.00,9.6
"/salons/15-studio-beauty-houston-d4a524ac",0,74,0.00,10.0
"/salons/aizah-s-salon-and-spa-houston-58062830",0,74,0.00,7.3
"/salons/express-hair-salon-houston-5b36aaac",0,74,0.00,17.1
"/salons/hair-solutions-houston-46fb5025",0,74,0.00,14.8
"/salons/rima-salon-houston-2ab8cb9f",0,74,0.00,8.4
"/salons/royal-hair-salon-houston-83400f60",0,74,0.00,7.0
"/salons/sabeenz-salon-sugar-land-96692a0f",0,74,0.00,4.8
"/salons/true-perfection-salon-houston-ede76d6c",0,74,0.00,7.3
"/salons/yun-s-hair-houston-cb2719cf",0,74,0.00,4.8
"/schools/paul-mitchell-the-school-clear-lake-webster-6b97ba1d",0,74,0.00,9.9
"/stores/jessica-beauty-supply-mckinney-fbb8c43c",0,74,0.00,8.7
"/salons/adi-s-beauty-salon-houston-57fc35ba",1,73,1.37,5.5
"/salons/simply-divine-hair-houston-24f68445",1,73,1.37,6.4
"/salons/urbana-beauty-barbershop-houston-4940a067",1,73,1.37,7.4
"/barbers/the-xperience-barber-lounge-mesquite-75149-861da4d2",0,73,0.00,7.4
"/salons/ah-siek-beauty-bar-houston-0f7e3224",0,73,0.00,6.6
"/salons/maha-s-threading-salon-2-tidwel-rd-houston-6253a81b",0,73,0.00,8.6
"/salons/ml2-hair-design-kim-son-plaza-houston-a4fa4a96",0,73,0.00,12.5
"/salons/shirley-beauty-sal-n-houston-164480a6",0,73,0.00,7.8
"/salons/tfo-salon-houston-4c0fe6c3",0,73,0.00,8.3
"/stores/beauty-depot-nail-supply-katy-cbcd1f85",0,73,0.00,10.7
"/stores/jc-beauty-supply-fort-worth-1791c6a8",0,73,0.00,5.5
"/stores/rda-pro-mart-houston-77062-1e34f3f6",0,73,0.00,12.4
"/stores/twin-s-2-beauty-supply-houston-77084-a795b4c9",0,73,0.00,9.7
"/schools/upscale-barber-academy-waxahachie-0d0892cd",4,72,5.56,8.5
"/salons/seamless-head-spa-houston-d4a45182",1,72,1.39,4.0
"/schools/l-makeup-institute-southlake-b957131c",1,72,1.39,15.6
"/salons/ashley-mitchell-salon-and-spa-houston-89e022c9",0,72,0.00,8.9
"/salons/beauty-empire-21-houston-8febe7ef",0,72,0.00,7.9
"/salons/good-hair-houston-cbbc1ac6",0,72,0.00,7.4
"/salons/luxe-salon-spa-houston-732a2954",0,72,0.00,13.7
"/salons/salons-d-allon-suites-houston-aa574cc1",0,72,0.00,7.0
