PlaceID,BusinessName,FormattedAddress,CityHub,Telephone,Website,Latitude,Longitude,Rating,TotalReviews,PlaceTypes,BusinessStatus
"ChIJ-7aquXsZTIYRgnl8ADw-oPM","Hooked on Cutz","6100 K Ave ste 103F, Plano, TX 75074, USA","Plano","(469) 468-1865","http://hookedoncutz.booksy.com/","33.0583808","-96.6893723","4.6","82","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJlctQN2QYTIYRryX7YfNOLoY","Elite Kutz","3131 Custer Rd Ste.193, Plano, TX 75075, USA","Plano","(972) 673-0114","http://elitekutz.com/","33.0402055","-96.7343707","4.4","391","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJo0Q_YuM9TIYRnUNuukMbKF0","Up and Up Barbershop-Plano","3916 McDermott Rd #140, Plano, TX 75025, USA","Plano","(214) 407-7410","https://www.upandupbarbershop.com/","33.100607499999995","-96.7698241","5","147","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJf5EMFtwjTIYR0VaJ-xgj2rw","Cool Heads Barbershop Plano","1900 Preston Rd STE 120, Plano, TX 75093, USA","Plano","(469) 409-2878","https://www.coolheadsmen.com/","33.026282099999996","-96.79398909999999","4.8","563","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJa7rj2YIiTIYR5_AOvHLz2bA","The Fade Shop Plano","3033 W Parker Rd #210, Plano, TX 75023, USA","Plano","(469) 573-9600","http://www.fadeshop.com/","33.042055999999995","-96.75188999999999","4.5","165","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJrXFT6lgZTIYRHSQxDbN75Io","Rapattoni's Barbershop","1020 E 15th St, Plano, TX 75074, USA","Plano","(214) 501-2080","http://www.dfwbarbers.com/","33.019483799999996","-96.69971199999999","4.8","167","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJs0CxAQBt_oYRwMT1QBUW83k","Midtown Barbershop Lubbock Texas","2429 34th St, Lubbock, TX 79411, USA","Lubbock","(806) 407-5644","http://midtownbarbershoplubbock.com/","33.562962899999995","-101.86943980000001","5","105","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJmylSnOxz_oYRs_NQv6ou3VY","The Mane Cave Barbershop","5217 82nd St #116, Lubbock, TX 79424, USA","Lubbock","(806) 701-2559","https://manecaveshop.com/","33.5186323","-101.9245803","4.9","416","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJrVa1z8Vt_oYRjBposY2OPG4","34th Street BarberShop","2851 34th St, Lubbock, TX 79410, USA","Lubbock","(806) 241-8950","https://www.facebook.com/34thstbarbershop/","33.562948399999996","-101.8787423","4.9","352","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ1yd9235o_0MRYIom04hR2H4","Noble Fades Barbershop","3225 50th St A-9, Lubbock, TX 79413, USA","Lubbock","N/A","https://www.noblefadesbarbershop.com/","33.5478653","-101.88544019999999","4.8","125","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJDY2Yum8N_oYRL3RoVmrSmqE","Officialz Barbershop","405 Slide Rd #105, Lubbock, TX 79416, USA","Lubbock","(806) 701-3853","https://linktr.ee/OfficialzBarbershop?utm_source=linktree_profile_share&ltsid=ccf66f32-48b4-4f3a-b214-457d40ae7577","33.5912994","-101.92142229999999","4.9","146","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJscttTddt_oYRx0NsX33zJ2s","High Altitude Barbershop","3301 98th St #700, Lubbock, TX 79423, USA","Lubbock","(806) 368-6049","http://www.highaltitudebarbershop.com/barbers","33.504607","-101.8851658","4.9","535","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ05cdKaRx_oYRRNO5yOkRDbk","New Friends Barbershop","4321 Woodrow Rd ste 16, Lubbock, TX 79423, USA","Lubbock","(806) 863-3300","https://newfriendsbarbers.com/","33.4467461","-101.9041015","5","52","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ-8yuFM5y_oYR8vUzYgD-s84","CNJ'S Barbershop","5313 50th St, Lubbock, TX 79414, USA","Lubbock","(806) 224-9472","N/A","33.5484541","-101.9271294","4.9","559","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJX2y1WA9z_oYRIaSusKm9H8I","Clover Cuts Barbershop & Shave Parlor","6417 34th St #800, Lubbock, TX 79407, USA","Lubbock","(806) 993-5142","N/A","33.5629348","-101.9563369","4.8","194","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJbyuJPp5t_oYRoROBgQAtVI0","Jerry's Barber Shop","6520 University Ave, Lubbock, TX 79413, USA","Lubbock","(806) 795-7332","https://jerrysclassicbarbershop.com/","33.5349864","-101.8708308","4.8","273","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ290LSrrr_YYRffqve2_c8UQ","Class A Barbershop","6616 Milwaukee Ave, Lubbock, TX 79424, USA","Lubbock","(806) 993-2550","http://classabarbershop.com/","33.533605699999995","-101.9576538","4.5","257","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJoxflqeoS_oYRQ_cwCQ8E0Uc","Fademasters Barbershop","2714 B 50th St, Lubbock, TX 79413, USA","Lubbock","(806) 687-5810","https://fademastersbarbershop.cc/","33.549141","-101.876105","4.4","210","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJpSoO3mwN_oYRroru5zy7eyo","Elevated Cuts","1018 Slide Rd, Lubbock, TX 79416, USA","Lubbock","(806) 407-3129","http://elevatedcutslbk.com/","33.5859245","-101.92290609999999","4.9","119","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJq2GQr2PPfUYRv3RKueXUii8","Urban Edge grooming co.","5815 82nd St Suites 110, Lubbock, TX 79424, USA","Lubbock","(806) 778-5809","https://www.theurbanedgegroomingco.com/","33.5190257","-101.9409477","5","73","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJUcruyL4S_oYRK9oe2Rp8hEE","Raider Kutz Barbershop","114 University Ave #400, Lubbock, TX 79415, USA","Lubbock","(806) 747-4553","https://pjgonzalez1904.wixsite.com/raider-kutz","33.596502199999996","-101.87096989999999","4.2","274","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ88p-0h9t_oYR1OryiljLYpQ","Faded Empire Barbershop","1916 34th St, Lubbock, TX 79411, USA","Lubbock","(806) 300-9862","N/A","33.563677399999996","-101.8581531","5","22","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJcxo81FZt_oYR-IS-coJJFqk","Crystal the barber","1903 19th St, Lubbock, TX 79401, USA","Lubbock","(806) 549-8590","N/A","33.577552499999996","-101.8578014","4.9","62","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ1Z9elc9s_oYRZf2OHyWG-FM","E's Barber Shop","508 E 23rd St, Lubbock, TX 79404, USA","Lubbock","(806) 744-4900","N/A","33.5741418","-101.8304563","4.8","111","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJBxAqgPpz_oYRtC-AVxOZ080","Shop ‘93 Barber Lounge","5206 82nd St Unit #5, Lubbock, TX 79424, USA","Lubbock","(806) 516-5770","https://linktr.ee/shop93barberlounge","33.5201372","-101.9238254","4.7","42","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ052XWekT_oYRdtAdf3Atas0","Razor's Edge Barbershop","2225 Clovis Rd, Lubbock, TX 79415, USA","Lubbock","(806) 416-1635","N/A","33.6018019","-101.86603219999999","4.7","62","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJGQw-hKknYYYRshOK3LG8neg","TDK Social Barber","2101 Shiloh Dr Suite 160, Laredo, TX 78045, USA","Laredo","(956) 568-6664","http://www.social-barber.com/?y_source=1_MjI3MjA2MzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","27.599203100000004","-99.4506988","4.9","280","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJZ3lntf0hYYYRf1Yn3cU_YTA","Gallo Fino Barber Lounge","5112 McPherson Rd #101, Laredo, TX 78041, USA","Laredo","(956) 568-3562","https://gallofinobarbershop.com/customer?locationId=2","27.543350699999998","-99.4833993","5","504","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ9XHjWL8hYYYRnRCBuxkgVTM","RZN REASON Barbershop","8610 McPherson Rd #220, Laredo, TX 78045, USA","Laredo","(956) 282-9033","https://reasonbarbers.com/","27.5861818","-99.47681539999999","5","80","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJpR6fhXUhYYYR2DZAFm6fss0","Barbero Man's Salón","201 W Hillside Rd STE 22, Laredo, TX 78041, USA","Laredo","(956) 413-3493","http://www.barberoms.com/","27.5457772","-99.4933231","4.8","210","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJwY2nk-khYYYRjZPSxRxYGkc","Libertad Classic Barbershop","201 W Del Mar Blvd, Laredo, TX 78041, USA","Laredo","(956) 462-5332","https://libertadcbs.com/libertad-classic-barbershop","27.5665555","-99.49941989999999","4.9","54","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJh5lzuN0hYYYRkAksS-hvfdQ","Gallo Fino Barber Lounge - North","8602 McPherson Rd suite 103, Laredo, TX 78045, USA","Laredo","(956) 267-8180","https://gallofinobarbershop.com/customer?locationId=4","27.5854526","-99.4769257","5","245","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJn64HwZYhYYYRSGIYu5dbGj4","Royal Kingz Barbershop","2602 N Arkansas Ave, Laredo, TX 78043, USA","Laredo","(956) 602-8700","https://www.facebook.com/share/14qvQnz8wgj/?mibextid=wwXIfr","27.5197962","-99.468409","5","46","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJRS4IciwhYYYRgtPYak0oWII","Gus Fades Grooming Studio","1619 Jacaman Rd Suite 7, Laredo, TX 78041, USA","Laredo","(956) 441-1314","http://www.gusfades.com/","27.5600757","-99.4695512","4.8","116","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJTdvNt1shYYYRhrR8Mukpnso","Suavecito Fade Shop","120 W Village Blvd Suit 125, Laredo, TX 78041, USA","Laredo","(956) 997-1132","https://www.facebook.com/suavecitofadeshop/","27.566229","-99.4980973","4.8","43","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ0VljuRonYYYRC3XaRomMtyc","Fadez by Babe LLC","107 C. del Norte, Laredo, TX 78041, USA","Laredo","(956) 236-3888","https://fadezbybabe.square.site/","27.553294599999997","-99.4942227","4.9","42","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJD5FIgcshYYYRpz4apPggGns","Fade Factory Barbershop - Saunders","2310 E Saunders St suite 2b, Laredo, TX 78041, USA","Laredo","N/A","https://fadefactorybarbershopllc.com/","27.5317398","-99.47145259999999","4.6","48","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJZS21gnEhYYYRuLroUq_u5SI","💈Diamond Cuts Barbershop💈","519 Clark Blvd, Laredo, TX 78040, USA","Laredo","(956) 439-7523","https://www.facebook.com/share/1BcoASnUGV/?mibextid=wwXIfr","27.516439799999997","-99.4909196","4.8","25","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ_7O9hkYjYYYRyyH-7-_OvwI","Gallo Fino Barber Lounge - South","608 US-83, Laredo, TX 78043, USA","Laredo","(956) 441-1618","https://gallofinobarbershop.com/customer?locationId=3","27.492036799999997","-99.4718782","4.9","125","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJe0lLhwkhYYYRbYqLC0-xqIw","Del Mar BarberShop","1713 E Del Mar Blvd Suite 3, Laredo, TX 78041, USA","Laredo","(956) 602-0074","N/A","27.5760488","-99.4671374","4.4","74","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJg6oN1iIjYYYRA64IrOgaxbk","Blessed Blends Barbershop","1802 S Zapata Hwy, Laredo, TX 78046, USA","Laredo","N/A","https://linktr.ee/Blessedblendsltx","27.4810599","-99.4734689","5","63","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJgdFcu6ohYYYRqY3SQwvG_EA","TDK Barbershop & Boutique","5300 San Dario Ave Suite 150, Laredo, TX 78041, USA","Laredo","(956) 753-2489","https://www.tdkbarbershop.com/mall-del-norte","27.5494089","-99.5007011","4.5","455","barber_shop | shoe_store | hair_care | clothing_store | service | health | point_of_interest | store | establishment","OPERATIONAL"
"ChIJafAoHzwhYYYRaQCGcywakQg","Fade Factory Barbershop Jacaman","2402 Jacaman Rd #6, Laredo, TX 78041, USA","Laredo","(956) 602-9257","http://www.fadefactorybarbershopllc.com/","27.562517399999997","-99.4524881","4","113","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ3RwUB4QnYYYR2C3xf543-p0","Vanish Barber Lounge","3910 E Del Mar Blvd suite 103, Laredo, TX 78045, USA","Laredo","(956) 251-4841","https://linktr.ee/vanishbarberlounge","27.585091199999997","-99.445579","4.8","19","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJh6adSEAhYYYRuwvtHkfTEkg","Elite Barber Studio","313 W Village Blvd Suite 102 B, Laredo, TX 78041, USA","Laredo","(956) 267-8799","https://us77.top/business/elite-barber-studio-tHkfTEkg","27.563432199999998","-99.5022413","4.9","7","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ__8vF58gYYYR-Kk3sgcOKHE","tdK Barbershop North","1102 Marshall St, Laredo, TX 78045, USA","Laredo","(956) 568-5414","https://www.tdkbarbershop.com/north-laredo","27.596159999999998","-99.48016659999999","4.5","222","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ5XZLKt6DToYRGHQ5_9NGcZI","ABOVE ALL BARBER SHOP","5330 N MacArthur Blvd #120, Irving, TX 75038, USA","Irving","(945) 994-5476","https://booksy.com/en-us/dl/show-business/1212600","32.8816463","-96.96260219999999","5","1520","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJWzTV0LSDToYRtZ9SxOsj-KE","El Barber Shop","221 S Belt Line Rd, Irving, TX 75060, USA","Irving","(469) 276-7231","N/A","32.8135986","-96.9944381","4.9","276","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJC_XhiEQpTIYRBP78Ui__8WM","M Fadez","9965 N MacArthur Blvd Ste #105, Irving, TX 75063, USA","Irving","(972) 900-1092","N/A","32.939682499999996","-96.9526619","4.9","546","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJtXMvKyGDToYRsEful_mQKOM","𝑨𝑳𝑰 𝑩𝑨𝑹𝑩𝑬𝑹","4040 N MacArthur Blvd unit 100 Suite #112, Irving, TX 75038, USA","Irving","(817) 806-7594","http://alibarber9597.booksy.com/a/","32.8610654","-96.9586966","5","390","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJe2Ks0yaDToYRF2I_6QB8g_c","Fadestation Barbers LLC","124 E Irving Blvd, Irving, TX 75060, USA","Irving","(469) 276-7830","https://fadestationbarbers17.booksy.com/","32.8136116","-96.9454895","4.9","214","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJQ3amdpCDToYR0YSZ56HJD48","IN THE CUT BARBERSHOP","2800 W Irving Blvd Suite 119A, Irving, TX 75061, USA","Irving","(469) 732-7589","N/A","32.8307612","-96.98473249999999","4.9","38","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJVxSreemDToYRz_wBqKHZv0A","Mayli’s Fades Barber Shop","2117 W Airport Fwy #31, Irving, TX 75062, USA","Irving","(214) 714-4260","N/A","32.8382657","-96.9740015","5","158","barber_shop | massage_spa | spa | hair_care | beauty_salon | massage | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJI31JzeKDToYRbVA1qG8IfOw","1Nicecut","835 N Belt Line Rd, Irving, TX 75061, USA","Irving","(469) 586-4255","https://www.1nicecut.com/","32.8236122","-96.9944","4.9","196","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJvzUiyvODToYRoY2LvzrPYec","The Premium Barbershop","2307 W Rochelle Rd, Irving, TX 75062, USA","Irving","(972) 457-0031","https://instagram.com/thepremium.barbershop?igshid=YmMyMTA2M2Y=","32.8425872","-96.97523009999999","4.4","164","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJj1zHeM-DToYRwm33qYhkElw","Royal Kutz","1244 N Belt Line Rd, Irving, TX 75061, USA","Irving","(469) 586-4134","https://www.facebook.com/RoyalKutzBarbershop/?ref=aymt_homepage_panel","32.8277845","-96.99323079999999","4.7","445","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ92BJnXiDToYRmiaWf4p4ZOk","Cool Heads Barbershop Las Colinas(OConnor)","5220 N O'Connor Blvd Suite 102, Irving, TX 75039, USA","Irving","(214) 812-9617","https://www.coolheadsmen.com/","32.8696858","-96.9394155","4.9","1093","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJh0jB48KDToYRbf3AzI3CrFo","EpicFades Haircuts - By Appointment Only","120 S Denton Tap Rd 305 Suite 120, Coppell, TX 75019, USA","Irving","(972) 598-3166","http://epicfadeshaircuts.com/","32.968221899999996","-96.9922263","5","380","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJG4vIqsWDToYR7xQfKJeg55g","Cutsfresh barbershop","1800 N Belt Line Rd ste 105, Irving, TX 75061, USA","Irving","(708) 843-2217","https://www.instagram.com/cutsfreshbarbershop","32.833082399999995","-96.9931122","4.6","312","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJj-lN7fkpTIYRLc53ildbvz4","Royal Heads","5901 High Point Dr 120 Suit 28, Irving, TX 75039, USA","Irving","(618) 882-2150","https://royalheadsbarbershop.com/","32.892387299999996","-96.97264589999999","4.9","192","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJT3rQ5zCCToYRvdWiYO4FMqI","Trending Barbershop","3024 N Belt Line Rd, Irving, TX 75062, USA","Irving","N/A","http://trending-barbershop.lany.io/","32.848289199999996","-96.9913342","4.7","115","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJrVDPGhaCToYR8e29KwMFTsg","WB KUTZ","3401 W Airport Fwy, Irving, TX 75062, USA","Irving","(469) 450-4941","http://wbkutz.booksy.com/","32.8397678","-96.9909974","4.8","158","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ76UZR8aDToYRH9psv5ApEBE","Deeper Than KuTZ","3909 W Airport Fwy Ste. 109, Room #5, Irving, TX 75062, USA","Irving","(214) 541-7219","http://book.thecut.co/deeperthankutz","32.8386496","-97.00175949999999","5","38","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJJdfADWuDToYRltepSwx_SvY","Athletic barbershop","2807 N MacArthur Blvd, Irving, TX 75062, USA","Irving","(214) 463-0191","N/A","32.8449211","-96.9598165","4.7","89","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJMaX5U1WDToYR3wX25ql934g","Barbers Stylists","2814 N MacArthur Blvd, Irving, TX 75062, USA","Irving","(469) 276-7739","N/A","32.845276999999996","-96.9587457","4.9","45","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJNfx-dwCDToYRIW2btKjUBIk","L&B Barber shop","1335 N Belt Line Rd, Irving, TX 75061, USA","Irving","(954) 816-3679","N/A","32.828275","-96.99420699999999","5","11","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ8e7tBp2nToYRjYjJ0z4gA7E","Exhibit Barbershop","6026 Broadway Blvd, Garland, TX 75043, USA","Garland","(469) 410-9957","https://www.exhibitbarbershop.com/","32.842191299999996","-96.59487039999999","4.9","304","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJX3fhq8sdTIYRMHxnGW8J6p0","Barbershop - Modern Image, Garland Tx","1130 Belt Line Rd #100, Garland, TX 75040, USA","Garland","(469) 412-5170","https://modernimageco.com/pages/garland","32.9437566","-96.6447025","4.9","787","barber_shop | hair_salon | hair_care | beauty_salon | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ8bpInZQfTIYRuTjU74KPK7I","Crown Barbershop","518 N Plano Rd, Garland, TX 75042, USA","Garland","(903) 274-5025","N/A","32.9173398","-96.6998019","5","736","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJf1xtA-EdTIYRGHe5DQLguhc","Good Sir Barbershop | $25 Express cuts | No Wait Time","5129 N Garland Ave Ste 275, Garland, TX 75040, USA","Garland","(972) 544-0192","http://goodsirbarbershop.com/","32.962986199999996","-96.64638550000001","4.9","116","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJv_tpRlEfTIYRsjo0ZjR4fjc","JV Barber Studio","4750 N Jupiter Rd # 114, Garland, TX 75044, USA","Garland","(469) 367-0003","http://www.jvbarberstudio.com/","32.959616","-96.682","5","832","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJGb4Nw-cfTIYR2EIgW478jAQ","Patilla Barbershop","2645 Arapaho Rd #109, Garland, TX 75044, USA","Garland","(469) 814-0435","https://patilla-barbershop.square.site/","32.9609808","-96.66617289999999","4.9","663","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJFbPSwFAdTIYR0FqicNqfFAI","Republic barbershop","5125 N President George Bush Hwy, Garland, TX 75040, USA","Garland","(214) 701-6718","https://republicbarbershopdallas.com/","32.9623829","-96.63930189999999","4.9","269","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJH1dKs3gfTIYRwm37_NdSRE8","Zfadez21 Barbershop & Salon 15+ Years Experienced","4460 W Walnut St # 114, Garland, TX 75042, USA","Garland","(972) 903-6050","http://www.zfadez21.com/","32.915312500000006","-96.69973429999999","5","228","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJq2i7F-4dTIYRq7V2987DmdQ","EL Mambo Barbershop","2376 Lavon Dr #108, Garland, TX 75040, USA","Garland","(214) 501-3768","N/A","32.9359867","-96.6231061","4.9","223","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJvxXfJ1MfTIYR-qNB8deXx8k","9 Line Barbershop","3630 N Shiloh Rd Suite #205, Garland, TX 75044, USA","Garland","(469) 814-0754","https://9linebarbershop.com/","32.9503181","-96.66473119999999","5","49","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ-4oHM6WnToYRjJ8SYxlXMSE","MTP BarberShop","522 Nickens Rd suite #526, Garland, TX 75043, USA","Garland","(214) 299-9664","N/A","32.8662954","-96.6132749","5","170","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJo3tPOL0dTIYRt0T-w9ECQMU","Elite Blendz Barbershop","3035 Broadway Blvd Ste. C, Garland, TX 75041, USA","Garland","(469) 810-8444","https://getsquire.com/booking/brands/elite-blendz-barbershop","32.879842","-96.62315459999999","4.7","97","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJDQShERMdTIYR00nrS-NrSh4","Shave Lounge Barber Shop","4280 Lavon Dr Suite 16, Garland, TX 75040, USA","Garland","(469) 664-3306","https://shaveloungebarbershop.com/","32.9560228","-96.61630339999999","5","345","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJhcaSbFgdTIYRxgKBxYreiqg","Faded & Co Barbershop","2024 W Buckingham Rd A, Garland, TX 75042, USA","Garland","(214) 440-2353","https://fadedandco.com/","32.9302159","-96.6579028","4.7","87","barber_shop | hair_salon | hair_care | beauty_salon | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJQdhXeH6hToYRZL6pYGacQ-c","High End Fades","2309 Guthrie Rd, Garland, TX 75043, USA","Garland","(972) 807-2208","http://www.highendfades.com/","32.837092","-96.59467400000001","4.7","273","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJz1AvLCSnToYRABDwf1C2Nls","Royal Shave Barbershop","1518 Northwest Hwy G, Garland, TX 75041, USA","Garland","(214) 484-1508","https://www.royalshavebarbershop.com/","32.863422799999995","-96.6501882","4.6","490","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJY732wleZ5BQRhBOGOZyc8EA","Game Time Barber Shop","4280 Lavon Dr Suite 280, Back Right Corner, Room 53, Garland, TX 75040, USA","Garland","(214) 228-0755","http://www.gametimebarbershops.com/","32.9559812","-96.6162617","4.8","82","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJhSXVW8SnToYRUssWU1dlS7E","cutsby barbershop","4125 Broadway Blvd, Garland, TX 75043, USA","Garland","(469) 668-3743","http://cutsbybarbershop.booksy.com/","32.863090299999996","-96.6044941","4.9","86","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ7275rd4fTIYRb99ber3blDM","MTP Barbershop","2404 W Walnut St Suite 104, Garland, TX 75042, USA","Garland","(469) 443-0011","N/A","32.9160548","-96.6642909","5","123","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJN3v2AI0eTIYRhC0DGEkPHQk","Pro Fade","4016 N Jupiter Rd, Garland, TX 75044, USA","Garland","(972) 675-2460","http://profadegarland.com/","32.9541217","-96.68229330000001","4.9","156","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJVc99q2s7TIYR-YB-G7yMf3o","Diamond Barbershop Frisco","4280 Main St #500, Frisco, TX 75034, USA","Frisco","(469) 465-1998","https://www.diamondbarbershops.com/","33.1541783","-96.8505362","4.9","749","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJGV9AKZI9TIYRs9MKXK2i4Zc","Evolve Barber Shop Frisco","8050 Preston Rd #105, Frisco, TX 75035, USA","Frisco","(972) 565-5288","https://www.evolvebarbershoptx.com/","33.1446508","-96.8038697","4.9","474","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJdRsMmGg9TIYRrUPYfL6f6Qk","Elevate Barber Studio | Frisco Barber Shop","8750 Main St #204, Frisco, TX 75033, USA","Frisco","(469) 473-0801","https://elevate-barberstudio-frisco.lovable.app/","33.1516574","-96.8068687","4.9","752","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
